Data,Produto,Categoria,Quantidade,Tipo,Valor Unitário,Custo,Canal de Venda,Método de Pagamento,Estado,Município
2019-12-16 10:56:07,Teclado Radragon,Teclado,2,Compra,390.2,270.79,Loja Física,Transferência Bancária,TO,Palmas
2019-12-16 14:50:20,Notebook Dell,Notebook,3,Compra,1014.56,422.52,Online,Cartão de Crédito,AL,Senador Rui Palmeira
2019-12-16 15:03:11,Monitor Asus ROG,Monitor,5,Venda,727.61,249.24,Loja Física,Cartão de Crédito,AC,Santa Rosa do Purus
2019-12-17 10:59:39,HD Externo SanDisk,Armazenamento,5,Venda,559.92,472.81,Loja Física,Cartão de Crédito,PR,Fazenda Rio Grande
2019-12-17 12:07:31,HD Externo SanDisk,Armazenamento,1,Compra,128.22,69.29,Loja Física,Transferência Bancária,PR,Fazenda Rio Grande
2019-12-18 16:59:06,Monitor BenQ,Monitor,2,Venda,1534.78,1237.69,Loja Física,Transferência Bancária,CE,Quiterianópolis
2019-12-19 16:56:53,Monitor Asus ROG,Monitor,5,Compra,2214.31,1172.42,Online,Cartão de Crédito,PE,Fernando de Noronha
2019-12-23 09:03:03,Teclado Radragon,Teclado,5,Venda,1329.63,611.77,Loja Física,Transferência Bancária,RN,Baraúna
2019-12-23 10:48:53,HD Externo SanDisk,Armazenamento,4,Compra,260.89,161.97,Loja Física,Cartão de Crédito,TO,Palmas
2019-12-23 14:18:01,HD Externo SanDisk,Armazenamento,1,Compra,308.38,138.91,Online,A Vista,MG,Itaú de Minas
2019-12-23 14:46:33,Notebook Samsung,Notebook,4,Compra,1459.54,912.48,Online,A Vista,AC,Santa Rosa do Purus
2019-12-23 14:56:14,HD Externo Seagate,Armazenamento,5,Venda,119.43,52.88,Distribuidor,Cartão de Crédito,RR,São Luiz
2019-12-23 15:36:51,Teclado Corsair,Teclado,1,Compra,553.12,399.55,Online,Transferência Bancária,PE,Fernando de Noronha
2019-12-23 15:41:02,Teclado Microsoft,Teclado,1,Venda,731.11,550.77,Online,A Vista,RR,São Luiz
2019-12-23 16:17:15,Teclado Logitech,Teclado,5,Compra,1065.8,478.52,Loja Física,Boleto,PR,Fazenda Rio Grande
2019-12-24 11:59:23,Mouse Logitech,Mouse,2,Venda,649.59,495.79,Loja Física,A Vista,RJ,São José do Vale do Rio Preto
2019-12-25 09:46:30,Monitor Asus ROG,Monitor,2,Compra,2241.04,1669.88,Distribuidor,Cartão de Crédito,MG,Itaú de Minas
2019-12-25 13:25:43,Notebook Acer,Notebook,2,Venda,1490.14,452.11,Online,Transferência Bancária,PR,Fazenda Rio Grande
2019-12-25 15:56:45,Computador Lenovo,Computador,5,Compra,8892.51,4027.57,Online,Transferência Bancária,PR,Fazenda Rio Grande
2019-12-25 16:17:25,Notebook Asus,Notebook,2,Venda,1390.86,932.68,Loja Física,A Vista,DF,Brasília
2019-12-26 12:05:14,Mouse Razer,Mouse,3,Venda,569.82,177.62,Distribuidor,Cartão de Crédito,AP,Pracuúba
2019-12-26 14:50:36,HD Externo SanDisk,Armazenamento,2,Compra,503.88,299.39,Loja Física,Boleto,AP,Pracuúba
2019-12-26 16:33:41,Notebook Acer,Notebook,1,Venda,696.29,308.83,Loja Física,A Vista,DF,Brasília
2019-12-27 15:26:44,Notebook Lenovo,Notebook,2,Venda,3086.3,1030.99,Loja Física,A Vista,AL,Senador Rui Palmeira
2019-12-30 09:55:42,Mouse C3Teck,Mouse,2,Venda,531.89,372.35,Loja Física,Cartão de Crédito,ES,Governador Lindenberg
2019-12-30 10:08:47,Impressora HP,Impressora,1,Venda,526.63,192.9,Loja Física,A Vista,PI,Alagoinha do Piauí
2019-12-30 11:58:18,Impressora Epson,Impressora,2,Venda,477.13,162.87,Loja Física,Cartão de Crédito,ES,Governador Lindenberg
2019-12-30 12:47:51,Notebook Dell,Notebook,4,Compra,2998.91,1376.54,Loja Física,Boleto,RR,São Luiz
2019-12-30 13:31:24,Impressora Epson,Impressora,5,Venda,681.01,223.51,Loja Física,Boleto,SE,Umbaúba
2019-12-30 13:39:41,Computador HP,Computador,4,Compra,6576.83,2130.49,Distribuidor,A Vista,SC,Tunápolis
2019-12-30 14:09:48,HD Externo Seagate,Armazenamento,4,Compra,508.31,280.48,Online,A Vista,SC,Tunápolis
2019-12-30 16:02:43,Teclado Logitech,Teclado,5,Venda,865.75,287.26,Loja Física,Cartão de Crédito,PI,Alagoinha do Piauí
2019-12-30 16:10:33,Teclado Corsair,Teclado,2,Compra,1119.43,460.99,Loja Física,Cartão de Crédito,SC,Tunápolis
2019-12-30 16:39:46,Teclado Microsoft,Teclado,4,Venda,481.55,325.11,Distribuidor,Boleto,AP,Pracuúba
2019-12-31 09:35:44,Monitor Samsung,Monitor,3,Compra,1268.38,831.16,Online,Cartão de Crédito,RO,Corumbiara
2019-12-31 10:35:01,Monitor AOC,Monitor,4,Venda,1569.07,1284.32,Distribuidor,Boleto,MT,Nova Mutum
2020-01-01 11:54:56,Notebook Lenovo,Notebook,3,Compra,1695.89,647.6,Loja Física,A Vista,AC,Santa Rosa do Purus
2020-01-01 13:09:33,Monitor Asus ROG,Monitor,1,Compra,2183.68,1135.67,Online,Cartão de Crédito,PA,Mojuí dos Campos
2020-01-01 13:12:39,Monitor Dell,Monitor,4,Compra,2435.02,1183.95,Distribuidor,Boleto,DF,Brasília
2020-01-01 15:05:59,Mouse Razer,Mouse,2,Compra,772.21,370.2,Loja Física,A Vista,CE,Quiterianópolis
2020-01-01 16:18:03,Impressora Brother,Impressora,4,Compra,1142.41,373.4,Online,Transferência Bancária,MS,Juti
2020-01-02 10:26:58,Monitor BenQ,Monitor,1,Compra,1829.58,1463.2,Distribuidor,Cartão de Crédito,MG,Itaú de Minas
2020-01-02 11:38:15,Mouse Razer,Mouse,1,Compra,469.02,391.47,Online,A Vista,AM,Tonantins
2020-01-02 13:44:37,HD Externo Adata,Armazenamento,2,Compra,241.59,171.96,Online,Transferência Bancária,SE,Umbaúba
2020-01-03 11:32:01,Impressora Samsung,Impressora,1,Venda,421.58,199.6,Distribuidor,Transferência Bancária,PA,Mojuí dos Campos
2020-01-03 11:45:23,HD Externo SanDisk,Armazenamento,4,Venda,205.5,172.01,Distribuidor,A Vista,AL,Senador Rui Palmeira
2020-01-03 14:26:53,Impressora HP,Impressora,1,Compra,679.82,526.69,Online,A Vista,AC,Santa Rosa do Purus
2020-01-03 14:46:02,Mouse C3Teck,Mouse,1,Compra,293.86,180.94,Loja Física,Cartão de Crédito,RR,São Luiz
2020-01-03 14:57:20,Impressora Brother,Impressora,3,Venda,934.95,653.19,Loja Física,Boleto,PE,Fernando de Noronha
2020-01-06 10:37:00,Notebook Asus,Notebook,4,Compra,2667.85,1681.78,Loja Física,Cartão de Crédito,DF,Brasília
2020-01-06 12:10:26,Teclado Radragon,Teclado,2,Venda,1271.4,518.21,Distribuidor,Transferência Bancária,AP,Pracuúba
2020-01-06 13:06:36,Monitor AOC,Monitor,2,Venda,2437.04,2025.33,Distribuidor,Transferência Bancária,MG,Itaú de Minas
2020-01-06 13:31:31,Notebook Dell,Notebook,1,Venda,2987.06,1608.18,Distribuidor,Boleto,SP,Vargem Grande Paulista
2020-01-06 14:20:33,Teclado Radragon,Teclado,5,Compra,453.67,188.69,Distribuidor,Transferência Bancária,BA,Jaborandi
2020-01-06 15:03:58,Notebook Lenovo,Notebook,5,Compra,2579.54,1133.05,Online,A Vista,RR,São Luiz
2020-01-06 15:09:37,Notebook Samsung,Notebook,2,Compra,2233.67,765.98,Online,A Vista,AP,Pracuúba
2020-01-06 15:48:02,Computador Dell,Computador,3,Compra,7832.48,4641.27,Online,A Vista,SP,Vargem Grande Paulista
2020-01-07 12:27:56,Computador Apple,Computador,3,Venda,5296.34,1769.88,Distribuidor,Boleto,RN,Baraúna
2020-01-08 11:53:10,Monitor LG,Monitor,3,Venda,1784.87,686.15,Loja Física,Cartão de Crédito,AP,Pracuúba
2020-01-08 15:29:07,Teclado Radragon,Teclado,5,Venda,1108.53,860.53,Distribuidor,A Vista,RN,Baraúna
2020-01-08 16:39:56,Teclado Radragon,Teclado,2,Compra,929.08,533.93,Distribuidor,Cartão de Crédito,SP,Vargem Grande Paulista
2020-01-09 13:24:30,Computador Lenovo,Computador,5,Venda,5730.43,3404.6,Distribuidor,Cartão de Crédito,CE,Quiterianópolis
2020-01-09 15:55:11,Monitor AOC,Monitor,3,Venda,1359.16,812.0,Loja Física,Cartão de Crédito,AM,Tonantins
2020-01-09 16:00:30,Impressora Samsung,Impressora,5,Compra,1642.13,596.65,Loja Física,Boleto,MT,Nova Mutum
2020-01-10 12:30:45,Teclado Microsoft,Teclado,5,Venda,552.32,172.97,Distribuidor,Boleto,PI,Alagoinha do Piauí
2020-01-13 09:14:57,Computador HP,Computador,2,Compra,7909.61,4474.32,Loja Física,Cartão de Crédito,PB,Várzea
2020-01-13 11:55:52,Monitor AOC,Monitor,4,Compra,2205.42,1455.73,Loja Física,Boleto,MT,Nova Mutum
2020-01-13 13:23:22,Mouse Logitech,Mouse,3,Venda,1115.18,730.67,Online,Cartão de Crédito,GO,Rio Quente
2020-01-13 14:49:18,Notebook Lenovo,Notebook,1,Venda,946.85,325.97,Distribuidor,Cartão de Crédito,TO,Palmas
2020-01-13 15:35:36,HD Externo Adata,Armazenamento,5,Venda,458.44,383.85,Distribuidor,Transferência Bancária,SC,Tunápolis
2020-01-14 10:01:53,Teclado Microsoft,Teclado,5,Venda,405.65,297.62,Online,Transferência Bancária,AM,Tonantins
2020-01-14 12:58:48,Mouse Multilaser,Mouse,4,Venda,303.04,98.22,Loja Física,Boleto,SP,Vargem Grande Paulista
2020-01-14 13:49:10,HD Externo Seagate,Armazenamento,5,Venda,185.41,67.63,Online,Cartão de Crédito,SC,Tunápolis
2020-01-14 15:03:37,Teclado Corsair,Teclado,4,Compra,459.19,361.48,Loja Física,Boleto,SP,Vargem Grande Paulista
2020-01-15 09:30:56,Mouse Multilaser,Mouse,3,Venda,621.66,491.52,Distribuidor,Cartão de Crédito,PB,Várzea
2020-01-15 13:57:49,HD Externo Seagate,Armazenamento,3,Venda,257.95,153.94,Distribuidor,Boleto,PB,Várzea
2020-01-15 16:37:33,Mouse Multilaser,Mouse,1,Compra,831.66,331.0,Distribuidor,Cartão de Crédito,SP,Vargem Grande Paulista
2020-01-16 09:53:24,HD Externo SanDisk,Armazenamento,2,Venda,504.47,171.08,Loja Física,Transferência Bancária,PR,Fazenda Rio Grande
2020-01-16 14:38:29,Monitor LG,Monitor,2,Compra,2245.8,1765.52,Online,Boleto,PI,Alagoinha do Piauí
2020-01-17 14:12:54,Notebook Acer,Notebook,3,Venda,3021.35,1078.33,Loja Física,Transferência Bancária,AM,Tonantins
2020-01-20 09:08:55,Computador Apple,Computador,2,Venda,6258.86,1945.47,Distribuidor,Transferência Bancária,MS,Juti
2020-01-20 11:26:06,Impressora HP,Impressora,4,Venda,875.46,518.4,Loja Física,A Vista,CE,Quiterianópolis
2020-01-20 11:53:37,Mouse Redragon,Mouse,2,Compra,769.44,504.05,Online,A Vista,RR,São Luiz
2020-01-20 12:32:05,Notebook Asus,Notebook,3,Compra,783.58,631.79,Online,A Vista,AP,Pracuúba
2020-01-20 14:06:15,HD Externo Adata,Armazenamento,1,Compra,574.41,360.44,Loja Física,A Vista,MG,Itaú de Minas
2020-01-20 14:23:17,Impressora Epson,Impressora,3,Venda,1041.51,796.87,Online,Transferência Bancária,GO,Rio Quente
2020-01-20 16:34:59,Monitor BenQ,Monitor,4,Compra,1542.8,1021.87,Distribuidor,A Vista,RS,Jóia
2020-01-21 14:38:36,HD Externo SanDisk,Armazenamento,2,Venda,229.29,157.12,Online,Boleto,RN,Baraúna
2020-01-21 16:14:58,Impressora Brother,Impressora,3,Venda,793.73,266.61,Online,Boleto,ES,Governador Lindenberg
2020-01-21 16:22:55,Computador Lenovo,Computador,4,Venda,3176.03,1307.69,Online,Boleto,GO,Rio Quente
2020-01-22 11:15:11,Monitor BenQ,Monitor,5,Compra,1848.87,828.69,Online,Transferência Bancária,RS,Jóia
2020-01-23 10:26:01,Computador Apple,Computador,1,Compra,7716.0,6250.94,Online,A Vista,CE,Quiterianópolis
2020-01-24 09:11:24,Teclado Microsoft,Teclado,2,Compra,1003.05,693.7,Distribuidor,Boleto,PI,Alagoinha do Piauí
2020-01-24 15:05:42,Impressora HP,Impressora,5,Compra,1096.91,474.69,Loja Física,Boleto,SC,Tunápolis
2020-01-27 09:01:21,Monitor AOC,Monitor,1,Compra,809.1,525.77,Loja Física,Boleto,TO,Palmas
2020-01-27 12:15:32,Notebook Dell,Notebook,1,Compra,2565.3,1052.68,Distribuidor,Transferência Bancária,RJ,São José do Vale do Rio Preto
2020-01-27 12:23:05,Notebook Acer,Notebook,3,Venda,2866.34,2162.87,Distribuidor,Boleto,RN,Baraúna
2020-01-27 14:27:31,Mouse Logitech,Mouse,5,Compra,670.74,404.49,Distribuidor,Cartão de Crédito,AM,Tonantins
2020-01-28 11:43:50,Computador Lenovo,Computador,4,Compra,3260.75,1493.87,Online,A Vista,PE,Fernando de Noronha
2020-01-29 10:47:35,Teclado Radragon,Teclado,1,Compra,546.85,234.59,Distribuidor,Cartão de Crédito,PB,Várzea
2020-01-29 11:40:12,Impressora Brother,Impressora,1,Venda,616.52,443.72,Distribuidor,Transferência Bancária,SE,Umbaúba
2020-01-29 12:58:19,HD Externo Seagate,Armazenamento,1,Compra,312.87,238.01,Distribuidor,Cartão de Crédito,SC,Tunápolis
2020-01-29 13:34:44,Monitor AOC,Monitor,2,Compra,1526.73,1295.58,Distribuidor,Transferência Bancária,AC,Santa Rosa do Purus
2020-01-30 16:08:56,Monitor BenQ,Monitor,5,Venda,1818.73,1397.94,Loja Física,Transferência Bancária,TO,Palmas
2020-01-31 09:17:21,Impressora Samsung,Impressora,4,Compra,1544.91,707.38,Online,Cartão de Crédito,PE,Fernando de Noronha
2020-01-31 09:59:25,Notebook Asus,Notebook,4,Compra,1039.18,560.86,Loja Física,Cartão de Crédito,MT,Nova Mutum
2020-01-31 11:57:28,Impressora Epson,Impressora,1,Compra,1229.9,973.23,Online,Transferência Bancária,PA,Mojuí dos Campos
2020-01-31 15:18:30,Monitor Samsung,Monitor,1,Venda,2354.9,1972.04,Distribuidor,Boleto,PA,Mojuí dos Campos
2020-01-31 16:10:18,Monitor Asus ROG,Monitor,5,Venda,1725.1,840.04,Online,Cartão de Crédito,PB,Várzea
2020-02-03 09:11:03,Computador Lenovo,Computador,3,Venda,9698.42,6318.13,Online,A Vista,ES,Governador Lindenberg
2020-02-03 10:03:26,Mouse C3Teck,Mouse,4,Compra,339.01,246.61,Loja Física,Boleto,RJ,São José do Vale do Rio Preto
2020-02-03 11:13:44,Monitor BenQ,Monitor,2,Compra,1867.04,721.09,Distribuidor,Transferência Bancária,MG,Itaú de Minas
2020-02-03 12:34:04,Mouse Multilaser,Mouse,2,Compra,1116.96,622.55,Distribuidor,A Vista,AM,Tonantins
2020-02-03 14:42:48,Teclado Corsair,Teclado,2,Compra,1266.24,757.91,Online,Cartão de Crédito,MS,Juti
2020-02-03 15:15:25,Monitor AOC,Monitor,3,Venda,2001.85,616.71,Loja Física,Cartão de Crédito,RJ,São José do Vale do Rio Preto
2020-02-03 16:54:19,HD Externo Western Digital,Armazenamento,5,Compra,185.66,70.67,Online,Cartão de Crédito,BA,Jaborandi
2020-02-04 13:59:05,Mouse Redragon,Mouse,3,Venda,239.36,83.26,Distribuidor,A Vista,RR,São Luiz
2020-02-05 12:23:55,Mouse Logitech,Mouse,1,Venda,494.59,248.07,Online,Transferência Bancária,TO,Palmas
2020-02-07 09:42:43,Teclado Corsair,Teclado,5,Venda,1137.96,831.64,Distribuidor,A Vista,RR,São Luiz
2020-02-10 10:09:28,Computador Apple,Computador,5,Venda,6429.74,4719.49,Online,A Vista,DF,Brasília
2020-02-10 12:28:21,HD Externo Western Digital,Armazenamento,2,Compra,121.78,103.32,Loja Física,Boleto,AC,Santa Rosa do Purus
2020-02-10 15:35:52,Impressora Epson,Impressora,3,Venda,362.85,219.5,Loja Física,Transferência Bancária,PB,Várzea
2020-02-11 09:48:41,Monitor Asus ROG,Monitor,2,Venda,768.36,463.9,Online,Boleto,SE,Umbaúba
2020-02-11 11:17:48,Teclado Microsoft,Teclado,5,Compra,382.66,271.1,Loja Física,Boleto,MT,Nova Mutum
2020-02-11 12:48:11,Teclado Logitech,Teclado,2,Venda,415.88,168.66,Distribuidor,Transferência Bancária,AL,Senador Rui Palmeira
2020-02-11 14:35:01,HD Externo Adata,Armazenamento,2,Compra,215.77,109.36,Distribuidor,Transferência Bancária,BA,Jaborandi
2020-02-11 15:01:56,Computador Dell,Computador,5,Compra,12450.8,9449.8,Online,Boleto,CE,Quiterianópolis
2020-02-12 10:50:23,Monitor LG,Monitor,1,Compra,1523.51,1264.05,Online,A Vista,MT,Nova Mutum
2020-02-12 13:45:48,Teclado Microsoft,Teclado,3,Compra,648.51,353.6,Online,Cartão de Crédito,AC,Santa Rosa do Purus
2020-02-13 09:12:31,Computador HP,Computador,3,Venda,11273.63,6886.33,Distribuidor,Transferência Bancária,DF,Brasília
2020-02-13 15:07:00,Monitor Dell,Monitor,3,Venda,1721.17,1048.85,Loja Física,Transferência Bancária,BA,Jaborandi
2020-02-14 09:56:38,Teclado Corsair,Teclado,1,Compra,943.25,736.1,Loja Física,A Vista,MS,Juti
2020-02-14 10:35:14,Notebook Dell,Notebook,3,Venda,2032.98,1186.95,Online,Cartão de Crédito,CE,Quiterianópolis
2020-02-14 13:21:57,Impressora HP,Impressora,2,Compra,1714.68,1243.32,Loja Física,Cartão de Crédito,AC,Santa Rosa do Purus
2020-02-14 14:25:29,Monitor LG,Monitor,4,Compra,1828.53,1300.23,Online,Transferência Bancária,PI,Alagoinha do Piauí
2020-02-17 15:43:03,Impressora HP,Impressora,3,Compra,1739.65,1345.55,Loja Física,Cartão de Crédito,SP,Vargem Grande Paulista
2020-02-18 12:52:26,HD Externo Seagate,Armazenamento,5,Compra,356.63,256.77,Distribuidor,A Vista,ES,Governador Lindenberg
2020-02-19 10:04:36,Computador Lenovo,Computador,3,Venda,8996.94,7048.4,Online,Cartão de Crédito,ES,Governador Lindenberg
2020-02-19 11:07:23,Teclado Corsair,Teclado,4,Venda,306.19,141.37,Online,A Vista,TO,Palmas
2020-02-19 15:36:03,Monitor BenQ,Monitor,4,Compra,947.58,284.85,Online,A Vista,AP,Pracuúba
2020-02-19 16:21:51,Notebook Samsung,Notebook,4,Compra,2001.44,1104.78,Distribuidor,Transferência Bancária,PE,Fernando de Noronha
2020-02-20 09:42:35,Mouse Multilaser,Mouse,3,Venda,926.95,516.81,Distribuidor,Transferência Bancária,RN,Baraúna
2020-02-20 10:49:31,Computador HP,Computador,1,Venda,5008.95,3884.43,Online,Transferência Bancária,AM,Tonantins
2020-02-20 14:01:33,Computador Dell,Computador,4,Venda,7155.35,5557.65,Loja Física,Transferência Bancária,PR,Fazenda Rio Grande
2020-02-21 11:47:14,Computador Dell,Computador,5,Venda,7078.42,5233.06,Loja Física,A Vista,MG,Itaú de Minas
2020-02-21 12:07:52,Notebook Acer,Notebook,3,Compra,2291.41,1168.89,Online,A Vista,GO,Rio Quente
2020-02-21 13:23:53,HD Externo Western Digital,Armazenamento,3,Venda,182.87,87.41,Loja Física,A Vista,AP,Pracuúba
2020-02-21 15:29:50,Computador Dell,Computador,4,Compra,12448.3,7761.22,Online,Cartão de Crédito,RN,Baraúna
2020-02-24 09:19:10,Notebook Acer,Notebook,5,Venda,2016.69,1242.15,Distribuidor,A Vista,SP,Vargem Grande Paulista
2020-02-24 10:00:09,Mouse Razer,Mouse,3,Compra,949.57,728.26,Loja Física,A Vista,SE,Umbaúba
2020-02-24 12:09:05,HD Externo Seagate,Armazenamento,3,Compra,177.47,109.19,Online,Cartão de Crédito,RN,Baraúna
2020-02-24 14:42:35,Impressora Epson,Impressora,1,Compra,496.64,295.75,Distribuidor,Transferência Bancária,SP,Vargem Grande Paulista
2020-02-24 16:29:33,Computador Lenovo,Computador,5,Venda,11692.85,8797.2,Distribuidor,A Vista,GO,Rio Quente
2020-02-24 16:54:02,Notebook Lenovo,Notebook,5,Venda,2372.76,936.76,Distribuidor,Cartão de Crédito,TO,Palmas
2020-02-25 11:01:29,Mouse Multilaser,Mouse,5,Venda,1135.78,731.05,Online,Cartão de Crédito,PE,Fernando de Noronha
2020-02-25 11:01:54,HD Externo Adata,Armazenamento,4,Venda,405.95,132.34,Distribuidor,Boleto,AC,Santa Rosa do Purus
2020-02-25 11:07:52,Impressora HP,Impressora,2,Venda,1512.21,653.57,Online,Transferência Bancária,PB,Várzea
2020-02-25 11:27:34,Computador HP,Computador,3,Compra,10313.7,5923.35,Online,Boleto,SP,Vargem Grande Paulista
2020-02-25 11:42:10,Mouse Logitech,Mouse,1,Venda,952.96,661.09,Distribuidor,A Vista,SE,Umbaúba
2020-02-25 16:38:56,Mouse Razer,Mouse,2,Compra,495.98,293.95,Distribuidor,Boleto,MS,Juti
2020-02-27 09:38:09,Notebook Samsung,Notebook,1,Compra,2866.4,1880.63,Online,A Vista,AC,Santa Rosa do Purus
2020-02-27 10:59:17,Mouse C3Teck,Mouse,5,Compra,542.31,344.73,Distribuidor,Boleto,PB,Várzea
2020-02-27 12:39:34,Mouse C3Teck,Mouse,5,Compra,963.98,357.42,Online,Transferência Bancária,AL,Senador Rui Palmeira
2020-02-27 13:05:39,Computador HP,Computador,4,Compra,3414.73,2826.06,Online,Transferência Bancária,BA,Jaborandi
2020-02-27 15:01:38,Monitor Samsung,Monitor,3,Compra,1156.24,379.12,Loja Física,A Vista,GO,Rio Quente
2020-02-27 15:23:44,Teclado Microsoft,Teclado,1,Compra,395.86,195.2,Online,Transferência Bancária,PR,Fazenda Rio Grande
2020-02-28 09:31:02,Teclado Microsoft,Teclado,1,Compra,946.03,754.78,Distribuidor,Boleto,RR,São Luiz
2020-03-02 09:04:02,Impressora Epson,Impressora,3,Venda,1513.66,1242.69,Distribuidor,Transferência Bancária,PA,Mojuí dos Campos
2020-03-02 09:20:32,Impressora Epson,Impressora,4,Venda,355.57,122.07,Distribuidor,Transferência Bancária,GO,Rio Quente
2020-03-02 09:27:55,Notebook Samsung,Notebook,4,Compra,1847.38,580.36,Distribuidor,Cartão de Crédito,MG,Itaú de Minas
2020-03-02 09:50:57,Teclado Logitech,Teclado,1,Venda,1088.64,904.52,Distribuidor,A Vista,MS,Juti
2020-03-02 10:58:38,HD Externo Western Digital,Armazenamento,2,Venda,456.18,265.63,Loja Física,Transferência Bancária,ES,Governador Lindenberg
2020-03-02 14:12:21,Mouse C3Teck,Mouse,3,Compra,366.97,239.51,Online,Transferência Bancária,BA,Jaborandi
2020-03-02 15:27:58,Notebook Dell,Notebook,5,Compra,1942.81,1216.92,Loja Física,Transferência Bancária,PR,Fazenda Rio Grande
2020-03-02 16:13:22,Monitor AOC,Monitor,5,Compra,2138.52,1485.51,Distribuidor,Boleto,GO,Rio Quente
2020-03-03 10:20:31,Notebook Acer,Notebook,5,Compra,2760.85,837.92,Distribuidor,Cartão de Crédito,SE,Umbaúba
2020-03-03 12:46:50,Computador Lenovo,Computador,5,Venda,8798.62,4563.83,Loja Física,Boleto,RO,Corumbiara
2020-03-03 15:06:43,Notebook Asus,Notebook,3,Compra,649.63,474.26,Online,Transferência Bancária,AL,Senador Rui Palmeira
2020-03-04 13:51:44,Notebook Asus,Notebook,3,Compra,2318.24,1705.41,Online,Transferência Bancária,TO,Palmas
2020-03-04 15:02:01,Notebook Asus,Notebook,4,Compra,2899.64,1971.05,Loja Física,Cartão de Crédito,MG,Itaú de Minas
2020-03-04 15:20:00,Impressora Brother,Impressora,1,Venda,1407.79,881.1,Distribuidor,Transferência Bancária,PI,Alagoinha do Piauí
2020-03-05 10:56:09,Monitor BenQ,Monitor,5,Compra,1436.17,687.57,Loja Física,Transferência Bancária,AM,Tonantins
2020-03-05 12:00:12,Mouse C3Teck,Mouse,4,Venda,1087.66,886.39,Distribuidor,Boleto,MG,Itaú de Minas
2020-03-05 15:27:59,Notebook Samsung,Notebook,4,Venda,2297.91,1338.43,Online,A Vista,AM,Tonantins
2020-03-06 10:01:51,Notebook Asus,Notebook,3,Venda,2628.09,920.57,Online,Boleto,MS,Juti
2020-03-06 13:55:19,Mouse Razer,Mouse,5,Compra,394.5,290.47,Loja Física,Boleto,AL,Senador Rui Palmeira
2020-03-06 15:09:42,HD Externo Adata,Armazenamento,3,Venda,114.3,39.9,Online,Transferência Bancária,AC,Santa Rosa do Purus
2020-03-09 09:05:28,Notebook Acer,Notebook,1,Compra,1742.32,976.88,Online,Cartão de Crédito,RR,São Luiz
2020-03-09 10:38:51,Monitor Dell,Monitor,1,Compra,2333.84,1408.39,Loja Física,A Vista,SE,Umbaúba
2020-03-09 12:28:07,Monitor Samsung,Monitor,2,Compra,1038.0,446.69,Online,Cartão de Crédito,RN,Baraúna
2020-03-09 12:38:44,Teclado Microsoft,Teclado,3,Compra,311.72,215.98,Loja Física,Transferência Bancária,SE,Umbaúba
